A2BBX6,A,B1,B2,X,A_atomic_mass,A_boiling_point,A_electron_affinity,A_electronegativity,A_first_ionization_energy,A_melting_point,A_second_ionization_energy,A_thermal_conductivity,A_third_ionization_energy,A_van_der_waals_radius,B1_atomic_mass,B1_boiling_point,B1_electron_affinity,B1_electronegativity,B1_first_ionization_energy,B1_ionic_radius,B1_melting_point,B1_second_ionization_energy,B1_thermal_conductivity,B1_third_ionization_energy,B1_van_der_waals_radius,B2_atomic_mass,B2_electron_affinity,B2_electronegativity,B2_first_ionization_energy,B2_ionic_radius,B2_melting_point,B2_thermal_conductivity,B2_third_ionization_energy,B2_van_der_waals_radius,X_atomic_number,X_electron_affinity,X_electronegativity,X_thermal_conductivity,X_third_ionization_energy,tolerance_factor,band_gap
Ba2MgMoO6,Ba,Mg,Mo,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.07324758815316018,0.16734422351984626,0.07938498063368997,0.2663043478260869,0.5498179040404716,0.2710843373493976,0.1990013523353792,0.06774853371675044,0.37174821529955976,0.4525445036834289,0.1333333333333333,0.37542974533765855,0.33866213645560284,0.49003984063745026,0.23037599941702414,0.24293785310734461,0.758624372530172,0.32324180663274193,0.05903180403670888,0.670103092783505,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.690738709909866,2.2648
Ba2NbRhO6,Ba,Nb,Rh,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.3626328466753002,0.842560425752088,0.4332850766148947,0.42391304347826086,0.4091763544954552,0.2228915662650603,0.726932279205243,0.05674590434627941,0.12510121834309063,0.0435180199839065,0.43333333333333335,0.4048127259458616,0.42995848562085615,0.5378486055776892,0.2735970100472156,0.28531073446327687,0.5826658122396668,0.3488237314679304,0.08820365634652391,0.597938144329897,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.742186155543591,0.8889
Ba2CaUO6,Ba,Ca,U,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.13978376691034722,0.24015078719787122,0.197020555719315,0.09782608695652173,0.3068404158712926,0.4397590361445783,0.25448177814764733,0.01908531355234791,0.4648225537736991,0.23557094677988957,0.52,0.9748117979068502,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.3605948947986756,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.5350424892913462,2.1948
Ba2TeZnO6,Ba,Te,Zn,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.508982995794296,0.1484958237859413,0.7120503844405565,0.6956521739130433,0.7659300344957607,1.0,0.14111099552689066,0.1225828440595014,0.006431436788563026,0.06430203689675182,0.3533333333333333,0.24663902235308507,0.023080161685210737,0.2868525896414342,0.5018435028285555,0.3276836158192091,0.17031934209121008,0.2790548455537801,0.15251014696118562,0.5051546391752577,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.19220721940641405,0.4444
Ba2SrTeO6,Ba,Sr,Te,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.34033299727072164,0.22130238746396627,0.20430148152643496,0.07065217391304346,0.24054606900429587,0.5481927710843375,0.2356993423257857,0.006141855808272478,0.08089090756787445,0.1759681018785003,0.6400000000000001,0.508982995794296,0.6210584623080464,0.46613545816733076,0.45650914788782715,1.0,0.17832425504645946,0.006956190488593833,0.06430203689675182,0.5567010309278353,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.45116389297895465,3.1292
Ba2ReZnO6,Ba,Re,Zn,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7562083700682108,0.9999999999999999,0.20650590453048973,0.5869565217391303,0.5795004908347066,0.15662650602409645,0.9318053099390872,0.09181791895986499,0.11114006757196973,0.05806683182289821,0.41999999999999993,0.24663902235308507,0.023080161685210737,0.2868525896414342,0.5018435028285555,0.3276836158192091,0.17031934209121008,0.2790548455537801,0.15251014696118562,0.5051546391752577,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.819063675187245,0.0
Ba2NiWO6,Ba,Ni,W,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.21831020969463294,0.5042131717052257,0.49672801836104746,0.5923913043478258,0.5488102264661048,0.25301204819277107,0.43161459597535745,0.11595051074159665,0.21119498143166945,0.11883781270342123,0.2933333333333332,0.7462235139775331,0.3545731383181534,0.5697211155378485,0.3213775324272452,0.2485875706214689,0.9719641140660046,0.3953363220773639,0.05064396863973919,0.6804123711340209,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.7096210169079916,3.3409
Ba2ILiO6,Ba,I,Li,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.5060490004598012,0.0,1.0,0.9999999999999999,0.9943853435436418,0.993975903614458,0.04407515286013154,0.1307549311137178,0.0004956208523747918,0.07714359020361694,0.2999999999999998,0.0,0.30882392340370124,0.019920318725099584,0.0297958120434052,0.3389830508474576,0.10650699562106163,0.19765781198727134,0.7666114796583301,0.30927835051546393,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.1949462782638569,2.0756
Ba2CuTeO6,Ba,Cu,Te,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.2387802192703082,0.5068002069628206,0.5175329165456024,0.5869565217391303,0.5625199033358581,0.2771084337349398,0.32463273113954483,0.14861596985418826,0.9301942461443955,0.13111522840836634,0.2866666666666666,0.508982995794296,0.6210584623080464,0.46613545816733076,0.45650914788782715,1.0,0.17832425504645946,0.006956190488593833,0.06430203689675182,0.5567010309278353,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6845499466010606,0.0
Ba2LiReO6,Ba,Li,Re,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.0,0.21391085815655256,0.35407003805541326,0.08695652173913038,0.19249952457049335,0.2951807228915663,0.06338927609602737,1.0,0.19723383066054856,0.7666114796583301,0.19333333333333336,0.7562083700682108,0.18011680398993585,0.3864541832669322,0.31777922142135895,0.2090395480225989,0.9089501228238813,0.1116095193598193,0.05806683182289821,0.65979381443299,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6662905421883957,1.8198
Rb2LiVF6,Rb,Li,V,F,0.3886707246210392,0.12871907297212656,0.5956691988482928,0.01948051948051943,0.04295947404161271,0.046218089762699005,0.2633561251522043,0.13440865219050455,0.19432873258491148,0.7647058823529409,0.0,0.21391085815655256,0.35407003805541326,0.08695652173913038,0.19249952457049335,0.2951807228915663,0.06338927609602737,1.0,0.19723383066054856,0.7666114796583301,0.19333333333333336,0.18560991145664157,0.2879624068849341,0.27888446215139434,0.18954053571295726,0.21468926553672318,0.5682473566164692,0.0720738173418008,0.07522181092549707,0.5670103092783503,0.022222222222222227,0.9016854937366774,1.0,0.04271756418995683,1.0,0.7561965109089445,0.0
Ba2FeTaO6,Ba,Fe,Ta,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.20629463551267826,0.494604183605588,0.23107283313178106,0.5489130434782608,0.5904280551890966,0.22590361445783136,0.4555983217171192,0.08565278179452332,0.18559953835128115,0.08516770530461187,0.33999999999999986,0.7340235131338612,0.24075378257077032,0.22709163346613542,0.2842906336858493,0.27118644067796616,0.8638256968920219,0.13254018513406438,0.029117665408577992,0.7216494845360826,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.7388660659574665,1.8623
Ba2FeNbO6,Ba,Fe,Nb,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.20629463551267826,0.494604183605588,0.23107283313178106,0.5489130434782608,0.5904280551890966,0.22590361445783136,0.4555983217171192,0.08565278179452332,0.18559953835128115,0.08516770530461187,0.33999999999999986,0.3626328466753002,0.37791618304495866,0.2669322709163347,0.19103399399770116,0.27118644067796616,0.7196411406600449,0.12556329654264936,0.0435180199839065,0.6804123711340209,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.7388660659574665,0.0
Ba2HgUO6,Ba,Hg,U,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.8168810296170995,0.03187227437356789,0.05292332042245998,0.6413043478260868,0.9922051590968046,0.45180722891566266,0.0,0.12499604478431683,0.018763786636386483,0.11366407706475942,0.46666666666666656,0.9748117979068502,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.3605948947986756,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.5251662371512708,1.6345
Ba2CePuO6,Ba,Ce,Pu,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.5617799788238371,0.5868135117155739,0.3418846499290915,0.16304347826086962,0.2157792862159169,0.3614457831325301,0.24090063224568586,0.004999300328690892,0.025046304483390885,0.007572062733140539,0.5933333333333333,1.0,0.050776355707463625,0.13944223107569725,0.10457428192607987,0.3954802259887006,0.22901313681512336,0.013933079080008865,0.014271939042259901,0.9381443298969074,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6030441974500717,0.2192
Pb2InNbO6,Pb,In,Nb,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.45506392923280703,0.34880626801685266,0.2921171471034228,0.5217391304347825,0.25504601518911485,0.31927710843373497,0.05647156050256019,0.12674241575759773,0.19025325527498813,0.06581741441559372,0.2666666666666666,0.3626328466753002,0.37791618304495866,0.2669322709163347,0.19103399399770116,0.27118644067796616,0.7196411406600449,0.12556329654264936,0.0435180199839065,0.6804123711340209,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.5665703120526923,2.406
Pb2MnTeO6,Pb,Mn,Te,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.20246877359644644,0.34677359745731395,0.05292332042245998,0.3967391304347826,0.5161867046184012,0.15662650602409645,0.37122184079429477,0.07705060108741393,0.01760035740545974,0.10756248352820266,0.34666666666666646,0.508982995794296,0.6210584623080464,0.46613545816733076,0.45650914788782715,1.0,0.17832425504645946,0.006956190488593833,0.06430203689675182,0.5567010309278353,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.733618410505647,1.0191
Pb2MgUO6,Pb,Mg,U,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.07324758815316018,0.16734422351984626,0.07938498063368997,0.2663043478260869,0.5498179040404716,0.2710843373493976,0.1990013523353792,0.06774853371675044,0.37174821529955976,0.4525445036834289,0.1333333333333333,0.9748117979068502,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.3605948947986756,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6121147041375966,1.3407
Pb2NbScO6,Pb,Nb,Sc,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.3626328466753002,0.842560425752088,0.4332850766148947,0.42391304347826086,0.4091763544954552,0.2228915662650603,0.726932279205243,0.05674590434627941,0.12510121834309063,0.0435180199839065,0.43333333333333335,0.16036055159264148,0.20961402842508398,0.1713147410358566,0.16775760395765815,0.3305084745762712,0.4697212431912849,0.03718937438472564,0.04141615462209999,0.6494845360824741,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6608274028087525,2.5749
Pb2ScTaO6,Pb,Sc,Ta,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.16036055159264148,0.4888757483923424,0.2403247980383908,0.2934782608695652,0.3778968253861337,0.2861445783132531,0.45646520337043595,0.03336102330416926,0.036680596792658296,0.04141615462209999,0.4133333333333331,0.7340235131338612,0.24075378257077032,0.22709163346613542,0.2842906336858493,0.27118644067796616,0.8638256968920219,0.13254018513406438,0.029117665408577992,0.7216494845360826,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.5975565958820194,2.5824
Pb2FeWO6,Pb,Fe,W,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.20629463551267826,0.494604183605588,0.23107283313178106,0.5489130434782608,0.5904280551890966,0.22590361445783136,0.4555983217171192,0.08565278179452332,0.18559953835128115,0.08516770530461187,0.33999999999999986,0.7462235139775331,0.3545731383181534,0.5697211155378485,0.3213775324272452,0.2485875706214689,0.9719641140660046,0.3953363220773639,0.05064396863973919,0.6804123711340209,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6576837965823189,2.3575
Pb2CrHgO6,Pb,Cr,Hg,O,0.9911878574179095,0.4610084559974945,0.531852585833449,1.0,0.5343381740518687,0.21665247119502212,0.07661423970901698,0.08089090756787445,0.12355115561186616,0.17058823529411749,0.19005859300849154,0.45949441939537283,0.36936275543235525,0.4565217391304346,0.4103903856718709,0.20783132530120485,0.562224765075072,0.09006900988026337,0.21817555681722992,0.08745394716502483,0.3533333333333333,0.8168810296170995,0.046160323370421474,0.4262948207171315,0.6248898174997515,0.48587570621468923,0.047933354694008334,0.019282027000093724,0.11366407706475942,0.731958762886598,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.6767527092249942,2.0918
Ba2MoNiO6,Ba,Mo,Ni,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.37542974533765855,0.823157661320127,0.3882798787774411,0.7282608695652174,0.4620453518621328,0.1927710843373494,0.7691205196666552,0.08504963543794494,0.32288418760063664,0.05903180403670888,0.4266666666666665,0.21831020969463294,0.43325184005204226,0.3904382470119521,0.29494132762254455,0.2994350282485876,0.4467585175691552,0.2116115891701014,0.11883781270342123,0.463917525773196,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.7761986337108603,2.3514
K2FeLiF6,K,Fe,Li,F,0.159163509691674,0.1509552145317883,0.6033467129470237,0.01948051948051943,0.06776473422444362,0.06045496486620766,0.3294089330577601,0.2321367075883508,0.25780943253059774,0.5999999999999999,0.20629463551267826,0.494604183605588,0.23107283313178106,0.5489130434782608,0.5904280551890966,0.22590361445783136,0.4555983217171192,0.08565278179452332,0.18559953835128115,0.08516770530461187,0.33999999999999986,0.0,0.30882392340370124,0.019920318725099584,0.0297958120434052,0.3389830508474576,0.10650699562106163,0.19765781198727134,0.7666114796583301,0.30927835051546393,0.022222222222222227,0.9016854937366774,1.0,0.04271756418995683,1.0,0.7623567217661941,3.9473
Ba2EuMoO6,Ba,Eu,Mo,O,0.6453493724491361,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.611759097946081,0.24809668120334097,0.22125387952415732,0.2065217391304347,0.23666585261068762,0.40783132530120486,0.2498584093299583,0.009367919692839288,0.03202687986895133,0.04203344734727468,0.5466666666666666,0.37542974533765855,0.33866213645560284,0.49003984063745026,0.23037599941702414,0.24293785310734461,0.758624372530172,0.32324180663274193,0.05903180403670888,0.670103092783505,0.0,0.0,0.6142857142857143,0.040172688025448766,0.7654522092173394,0.5619474165925257,0.0479
