A2BBX6,A,B1,B2,X,A_atomic_number,A_boiling_point,A_electron_affinity,A_electronegativity,A_first_ionization_energy,A_melting_point,A_second_ionization_energy,A_thermal_conductivity,A_third_ionization_energy,A_van_der_waals_radius,B1_atomic_number,B1_boiling_point,B1_electron_affinity,B1_electronegativity,B1_first_ionization_energy,B1_melting_point,B1_second_ionization_energy,B1_thermal_conductivity,B1_third_ionization_energy,B1_van_der_waals_radius,B2_atomic_mass,B2_boiling_point,B2_electron_affinity,B2_electronegativity,B2_first_ionization_energy,B2_ionic_radius,B2_thermal_conductivity,B2_third_ionization_energy,B2_van_der_waals_radius,X_atomic_mass,X_electron_affinity,X_electronegativity,X_second_ionization_energy,X_thermal_conductivity,X_third_ionization_energy,octahedral_factor,tolerance_factor,formation_energy
Rb2AgInF6,Rb,Ag,In,F,0.42500000000000004,0.12871907297212656,0.5956691988482928,0.01948051948051943,0.04295947404161271,0.046218089762699005,0.2633561251522043,0.13440865219050455,0.19432873258491148,0.7647058823529409,0.4835164835164836,0.3654372089585335,0.5357091663280942,0.6032608695652172,0.5387233073810132,0.2891368170417375,0.1669520190381971,0.9999999999999999,0.1159651646515387,0.3866666666666665,0.45506392923280703,0.3901848134560808,0.2547879056850796,0.3386454183266932,0.07633924005303827,0.3615819209039548,0.19068092339585632,0.06581741441559372,0.4226804123711341,0.027041173140236047,0.9016854937366774,1.0,0.9905996675393032,0.04271756418995683,1.0,0.5565527413816702,0.5379417878876299,-2.623153207
Ba2BiCrO6,Ba,Bi,Cr,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.8791208791208792,0.2549338458126986,0.4398886183207654,0.6521739130434782,0.4926474959521332,0.08960088768681299,0.09340231260249623,0.018065729097830437,0.04745770461836818,0.3599999999999999,0.19005859300849154,0.49383955146397174,0.32216240582878586,0.2908366533864542,0.19193740475827448,0.2570621468926554,0.21858847776151644,0.08745394716502483,0.5567010309278353,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.45783132536739723,0.5202831824305477,-2.3188346
Ba2TaTmO6,Ba,Ta,Tm,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7692307692307693,0.9744992238894227,0.2760268699953823,0.3695652173913043,0.5344974962508864,0.882970976802247,0.08566493393993765,0.13208179372865106,0.029117665408577992,0.45999999999999996,0.6833455384524528,0.3690731639786807,0.40372280423004336,0.12749003984063745,0.12327346940504635,0.4067796610169492,0.039515003915197314,0.03327446879114704,0.7731958762886597,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.22289156663463489,0.742186155543591,-3.610088925
Ba2BiSbO6,Ba,Bi,Sb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.8791208791208792,0.2549338458126986,0.4398886183207654,0.6521739130434782,0.4926474959521332,0.08960088768681299,0.09340231260249623,0.018065729097830437,0.04745770461836818,0.3599999999999999,0.4843477784011575,0.30625735446805563,0.40791905227833875,0.44621513944223107,0.4091662961778353,0.25988700564971756,0.055794410628499054,0.04562240169633208,0.5567010309278353,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.45783132536739723,0.5202831824305477,-0.553398781
Ba2NbTmO6,Ba,Nb,Tm,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.4175824175824176,0.842560425752088,0.4332850766148947,0.42391304347826086,0.4091763544954552,0.726932279205243,0.05674590434627941,0.12510121834309063,0.0435180199839065,0.43333333333333335,0.6833455384524528,0.3690731639786807,0.40372280423004336,0.12749003984063745,0.12327346940504635,0.4067796610169492,0.039515003915197314,0.03327446879114704,0.7731958762886597,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.22289156663463489,0.742186155543591,-3.489850901
Ba2EuRuO6,Ba,Eu,Ru,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.6593406593406594,0.24809668120334097,0.22125387952415732,0.2065217391304347,0.23666585261068762,0.2498584093299583,0.009367919692839288,0.03202687986895133,0.04203344734727468,0.5466666666666666,0.39706992773950783,0.7497750398006506,0.4076839369792677,0.5059760956175299,0.26199183787483904,0.25988700564971756,0.2790548455537801,0.06897844070214199,0.6288659793814433,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.40783132550474666,0.5619474165925257,-2.621260569
Ba2DySbO6,Ba,Dy,Sb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.6923076923076924,0.44027644319609727,0.2836689974643855,0.21739130434782605,0.2792464904712262,0.41774448952229043,0.01562858195061531,0.025046304483390885,0.027558864140114575,0.52,0.4843477784011575,0.30625735446805563,0.40791905227833875,0.44621513944223107,0.4091662961778353,0.25988700564971756,0.055794410628499054,0.04562240169633208,0.5567010309278353,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.38674698795952966,0.5803227277826982,-3.089677143
Ba2MoYO6,Ba,Mo,Y,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.4285714285714286,0.823157661320127,0.3882798787774411,0.7282608695652174,0.4620453518621328,0.7691205196666552,0.08504963543794494,0.32288418760063664,0.05903180403670888,0.4266666666666665,0.34575717437431186,0.6089153457465217,0.23706095670113658,0.11553784860557764,0.1271595509404102,0.4180790960451978,0.039515003915197314,0.009999413222665371,0.8247422680412368,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.19277108455799102,0.7761986337108603,-3.019086601
Ba2FeUO6,Ba,Fe,U,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.2527472527472528,0.494604183605588,0.23107283313178106,0.5489130434782608,0.5904280551890966,0.4555983217171192,0.08565278179452332,0.18559953835128115,0.08516770530461187,0.33999999999999986,0.9748117979068502,0.7111857132968782,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.22590361420133548,0.7388660659574665,-3.107185858
Ba2TaTlO6,Ba,Ta,Tl,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7692307692307693,0.9744992238894227,0.2760268699953823,0.3695652173913043,0.5344974962508864,0.882970976802247,0.08566493393993765,0.13208179372865106,0.029117665408577992,0.45999999999999996,0.8328825313529543,0.2865300754481899,0.24004595786419208,0.27490039840637454,0.1143074478348336,0.40960451977401124,0.10695826029887595,0.07923683762126779,0.4536082474226806,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.22289156663463489,0.742186155543591,-2.812222477
Ba2ScUO6,Ba,Sc,U,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.19780219780219782,0.4888757483923424,0.2403247980383908,0.2934782608695652,0.3778968253861337,0.45646520337043595,0.03336102330416926,0.036680596792658296,0.04141615462209999,0.4133333333333331,0.9748117979068502,0.7111857132968782,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.28614457835462337,0.6753633032344603,-3.673176225
Ba2ErNbO6,Ba,Er,Nb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7142857142857143,0.49589770123438537,0.2730843333798935,0.2282608695652173,0.30597578001463466,0.4529976767571692,0.019766464376516413,0.034353738330804816,0.02614852013531435,0.5066666666666666,0.3626328466753002,0.8525645462725825,0.37791618304495866,0.2669322709163347,0.19103399399770116,0.27118644067796616,0.12556329654264936,0.0435180199839065,0.6804123711340209,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3734939761021919,0.5921311041245919,-3.477349277
Ba2ErTaO6,Ba,Er,Ta,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7142857142857143,0.49589770123438537,0.2730843333798935,0.2282608695652173,0.30597578001463466,0.4529976767571692,0.019766464376516413,0.034353738330804816,0.02614852013531435,0.5066666666666666,0.7340235131338612,0.9761196096075309,0.24075378257077032,0.22709163346613542,0.2842906336858493,0.27118644067796616,0.13254018513406438,0.029117665408577992,0.7216494845360826,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3734939761021919,0.5921311041245919,-3.597991496
Ba2CrUO6,Ba,Cr,U,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.23076923076923078,0.45949441939537283,0.36936275543235525,0.4565217391304346,0.4103903856718709,0.562224765075072,0.09006900988026337,0.21817555681722992,0.08745394716502483,0.3533333333333333,0.9748117979068502,0.7111857132968782,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.20783132513848163,0.759005512770001,-3.279896549
Ba2HoSbO6,Ba,Ho,Sb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7032967032967034,0.46854904279695464,0.2799643650348133,0.22282608695652173,0.292313967037215,0.4333483592819909,0.017689831932290956,0.036680596792658296,0.026816577821798665,0.5133333333333332,0.4843477784011575,0.30625735446805563,0.40791905227833875,0.44621513944223107,0.4091662961778353,0.25988700564971756,0.055794410628499054,0.04562240169633208,0.5567010309278353,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3801204820308608,0.5862015556605499,-3.097300586
Ba2LuTaO6,Ba,Lu,Ta,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7472527472527474,0.5945746174883583,0.25373292126742103,0.24456521739130432,0.19791289972947235,0.48853982454315337,0.053823236461813945,0.036680596792658296,0.01322828447870772,0.4733333333333334,0.7340235131338612,0.9761196096075309,0.24075378257077032,0.22709163346613542,0.2842906336858493,0.27118644067796616,0.13254018513406438,0.029117665408577992,0.7216494845360826,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3560240969189432,0.608011583043034,-3.623827455
Ba2LuNbO6,Ba,Lu,Nb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7472527472527474,0.5945746174883583,0.25373292126742103,0.24456521739130432,0.19791289972947235,0.48853982454315337,0.053823236461813945,0.036680596792658296,0.01322828447870772,0.4733333333333334,0.3626328466753002,0.8525645462725825,0.37791618304495866,0.2669322709163347,0.19103399399770116,0.27118644067796616,0.12556329654264936,0.0435180199839065,0.6804123711340209,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3560240969189432,0.608011583043034,-3.503691805
Ba2CdReO6,Ba,Cd,Re,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.4945054945054945,0.10765762436248061,0.0,0.4728260869565216,0.7633961010168397,0.10399690234289216,0.09656053213598706,0.22515613220279035,0.13576936362420702,0.43333333333333335,0.7562083700682108,1.0,0.18011680398993585,0.3864541832669322,0.31777922142135895,0.2090395480225989,0.1116095193598193,0.05806683182289821,0.65979381443299,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.4096385542278995,0.5603953229903419,-2.459718202
Ba2ErMoO6,Ba,Er,Mo,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7142857142857143,0.49589770123438537,0.2730843333798935,0.2282608695652173,0.30597578001463466,0.4529976767571692,0.019766464376516413,0.034353738330804816,0.02614852013531435,0.5066666666666666,0.37542974533765855,0.834394684017443,0.33866213645560284,0.49003984063745026,0.23037599941702414,0.24293785310734461,0.32324180663274193,0.05903180403670888,0.670103092783505,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3734939761021919,0.5921311041245919,-3.053901371
Ba2SbYO6,Ba,Sb,Y,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.5274725274725275,0.25918397516446157,0.46768369746703536,0.6684782608695649,0.7023092537117379,0.19344753054313024,0.09221786298616022,0.05529546448748616,0.04562240169633208,0.3533333333333333,0.34575717437431186,0.6089153457465217,0.23706095670113658,0.11553784860557764,0.1271595509404102,0.4180790960451978,0.039515003915197314,0.009999413222665371,0.8247422680412368,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.21084337362084482,0.7556121342027678,-3.072119123
Rb2NaSmF6,Rb,Na,Sm,F,0.42500000000000004,0.12871907297212656,0.5956691988482928,0.01948051948051943,0.04295947404161271,0.046218089762699005,0.2633561251522043,0.13440865219050455,0.19432873258491148,0.7647058823529409,0.08791208791208793,0.12909305935398033,0.3355143360039905,0.05978260869565222,0.152458995581925,0.03945756325346464,0.5638497024501048,0.32521104606249013,0.3892749870554545,0.4933333333333332,0.6049928498812532,0.3436353568214854,0.20356702606355875,0.09561752988047806,0.059515785701928725,0.45084745762711875,0.030212485793310602,0.03245795384099953,0.865979381443299,0.027041173140236047,0.9016854937366774,1.0,0.9905996675393032,0.04271756418995683,1.0,0.47557577240610727,0.6035011904939963,-3.540288433
Ba2TaYO6,Ba,Ta,Y,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7692307692307693,0.9744992238894227,0.2760268699953823,0.3695652173913043,0.5344974962508864,0.882970976802247,0.08566493393993765,0.13208179372865106,0.029117665408577992,0.45999999999999996,0.34575717437431186,0.6089153457465217,0.23706095670113658,0.11553784860557764,0.1271595509404102,0.4180790960451978,0.039515003915197314,0.009999413222665371,0.8247422680412368,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.22289156663463489,0.742186155543591,-3.564859404
Ba2MnPuO6,Ba,Mn,Pu,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.2417582417582418,0.34677359745731395,0.05292332042245998,0.3967391304347826,0.5161867046184012,0.37122184079429477,0.07705060108741393,0.01760035740545974,0.10756248352820266,0.34666666666666646,1.0,0.5905724371841904,0.050776355707463625,0.13944223107569725,0.10457428192607987,0.3954802259887006,0.013933079080008865,0.014271939042259901,0.9381443298969074,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.15662650643228337,0.819063675187245,-2.966673872
Ba2NbYO6,Ba,Nb,Y,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.4175824175824176,0.842560425752088,0.4332850766148947,0.42391304347826086,0.4091763544954552,0.726932279205243,0.05674590434627941,0.12510121834309063,0.0435180199839065,0.43333333333333335,0.34575717437431186,0.6089153457465217,0.23706095670113658,0.11553784860557764,0.1271595509404102,0.4180790960451978,0.039515003915197314,0.009999413222665371,0.8247422680412368,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.22289156663463489,0.742186155543591,-3.438022568
Ba2CdMoO6,Ba,Cd,Mo,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.4945054945054945,0.10765762436248061,0.0,0.4728260869565216,0.7633961010168397,0.10399690234289216,0.09656053213598706,0.22515613220279035,0.13576936362420702,0.43333333333333335,0.37542974533765855,0.834394684017443,0.33866213645560284,0.49003984063745026,0.23037599941702414,0.24293785310734461,0.32324180663274193,0.05903180403670888,0.670103092783505,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.4096385542278995,0.5603953229903419,-2.466738114
Ba2InPuO6,Ba,In,Pu,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.5054945054945056,0.34880626801685266,0.2921171471034228,0.5217391304347825,0.25504601518911485,0.05647156050256019,0.12674241575759773,0.19025325527498813,0.06581741441559372,0.2666666666666666,1.0,0.5905724371841904,0.050776355707463625,0.13944223107569725,0.10457428192607987,0.3954802259887006,0.013933079080008865,0.014271939042259901,0.9381443298969074,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3192771089136305,0.6426374385933945,-2.93503308
Ba2HoTaO6,Ba,Ho,Ta,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7032967032967034,0.46854904279695464,0.2799643650348133,0.22282608695652173,0.292313967037215,0.4333483592819909,0.017689831932290956,0.036680596792658296,0.026816577821798665,0.5133333333333332,0.7340235131338612,0.9761196096075309,0.24075378257077032,0.22709163346613542,0.2842906336858493,0.27118644067796616,0.13254018513406438,0.029117665408577992,0.7216494845360826,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3801204820308608,0.5862015556605499,-3.586992534
Ba2HoNbO6,Ba,Ho,Nb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7032967032967034,0.46854904279695464,0.2799643650348133,0.22282608695652173,0.292313967037215,0.4333483592819909,0.017689831932290956,0.036680596792658296,0.026816577821798665,0.5133333333333332,0.3626328466753002,0.8525645462725825,0.37791618304495866,0.2669322709163347,0.19103399399770116,0.27118644067796616,0.12556329654264936,0.0435180199839065,0.6804123711340209,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3801204820308608,0.5862015556605499,-3.466169083
Ba2ErSbO6,Ba,Er,Sb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7142857142857143,0.49589770123438537,0.2730843333798935,0.2282608695652173,0.30597578001463466,0.4529976767571692,0.019766464376516413,0.034353738330804816,0.02614852013531435,0.5066666666666666,0.4843477784011575,0.30625735446805563,0.40791905227833875,0.44621513944223107,0.4091662961778353,0.25988700564971756,0.055794410628499054,0.04562240169633208,0.5567010309278353,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3734939761021919,0.5921311041245919,-3.106146689
Ba2EuSbO6,Ba,Eu,Sb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.6593406593406594,0.24809668120334097,0.22125387952415732,0.2065217391304347,0.23666585261068762,0.2498584093299583,0.009367919692839288,0.03202687986895133,0.04203344734727468,0.5466666666666666,0.4843477784011575,0.30625735446805563,0.40791905227833875,0.44621513944223107,0.4091662961778353,0.25988700564971756,0.055794410628499054,0.04562240169633208,0.5567010309278353,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.40783132550474666,0.5619474165925257,-2.848582181
Ba2SbTlO6,Ba,Sb,Tl,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.5274725274725275,0.25918397516446157,0.46768369746703536,0.6684782608695649,0.7023092537117379,0.19344753054313024,0.09221786298616022,0.05529546448748616,0.04562240169633208,0.3533333333333333,0.8328825313529543,0.2865300754481899,0.24004595786419208,0.27490039840637454,0.1143074478348336,0.40960451977401124,0.10695826029887595,0.07923683762126779,0.4536082474226806,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.21084337362084482,0.7556121342027678,-2.278825734
Ba2INaO6,Ba,I,Na,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.5494505494505495,0.0,1.0,0.9999999999999999,0.9943853435436418,0.04407515286013154,0.1307549311137178,0.0004956208523747918,0.07714359020361694,0.2999999999999998,0.06769947262073997,0.18443275420502525,0.2926394285492294,0.0,0.0,0.48587570621468923,0.3255674361632136,0.3892749870554545,0.7731958762886597,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.9939759039509363,0.1949462782638569,-2.210460571
Ba2CaReO6,Ba,Ca,Re,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.18681318681318684,0.24015078719787122,0.197020555719315,0.09782608695652173,0.3068404158712926,0.25448177814764733,0.01908531355234791,0.4648225537736991,0.23557094677988957,0.52,0.7562083700682108,1.0,0.18011680398993585,0.3864541832669322,0.31777922142135895,0.2090395480225989,0.1116095193598193,0.05806683182289821,0.65979381443299,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.4397590363045435,0.5350424892913462,-2.913134008
Ba2NaReO6,Ba,Na,Re,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.08791208791208793,0.12909305935398033,0.3355143360039905,0.05978260869565222,0.152458995581925,0.03945756325346464,0.5638497024501048,0.32521104606249013,0.3892749870554545,0.4933333333333332,0.7562083700682108,1.0,0.18011680398993585,0.3864541832669322,0.31777922142135895,0.2090395480225989,0.1116095193598193,0.05806683182289821,0.65979381443299,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.4518072293183335,0.5251662371512708,-2.685570735
Ba2HoReO6,Ba,Ho,Re,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7032967032967034,0.46854904279695464,0.2799643650348133,0.22282608695652173,0.292313967037215,0.4333483592819909,0.017689831932290956,0.036680596792658296,0.026816577821798665,0.5133333333333332,0.7562083700682108,1.0,0.18011680398993585,0.3864541832669322,0.31777922142135895,0.2090395480225989,0.1116095193598193,0.05806683182289821,0.65979381443299,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.3801204820308608,0.5862015556605499,-3.047827395
Ba2DyNbO6,Ba,Dy,Nb,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.6923076923076924,0.44027644319609727,0.2836689974643855,0.21739130434782605,0.2792464904712262,0.41774448952229043,0.01562858195061531,0.025046304483390885,0.027558864140114575,0.52,0.3626328466753002,0.8525645462725825,0.37791618304495866,0.2669322709163347,0.19103399399770116,0.27118644067796616,0.12556329654264936,0.0435180199839065,0.6804123711340209,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.38674698795952966,0.5803227277826982,-3.451795079
Ba2DyTaO6,Ba,Dy,Ta,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.6923076923076924,0.44027644319609727,0.2836689974643855,0.21739130434782605,0.2792464904712262,0.41774448952229043,0.01562858195061531,0.025046304483390885,0.027558864140114575,0.52,0.7340235131338612,0.9761196096075309,0.24075378257077032,0.22709163346613542,0.2842906336858493,0.27118644067796616,0.13254018513406438,0.029117665408577992,0.7216494845360826,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.38674698795952966,0.5803227277826982,-3.577010932
Ba2ReYO6,Ba,Re,Y,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.7912087912087913,0.9999999999999999,0.20650590453048973,0.5869565217391303,0.5795004908347066,0.9318053099390872,0.09181791895986499,0.11114006757196973,0.05806683182289821,0.41999999999999993,0.34575717437431186,0.6089153457465217,0.23706095670113658,0.11553784860557764,0.1271595509404102,0.4180790960451978,0.039515003915197314,0.009999413222665371,0.8247422680412368,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.15662650643228337,0.819063675187245,-3.023782352
Ba2CoUO6,Ba,Co,U,O,0.6625000000000001,0.49890385217663635,0.4270869505298416,0.06493506493506496,0.1998790826378265,0.45288286369981307,0.0,0.04133431371636526,0.16137659365244264,0.5588235294117647,0.26373626373626374,0.5068002069628206,0.36577026751875824,0.5760869565217389,0.5870271671490643,0.44317301801958,0.09926918381899688,0.2321367075883508,0.10631544251343197,0.31333333333333324,0.9748117979068502,0.7111857132968782,0.28850202106513434,0.1792828685258963,0.12442219274812516,0.3220338983050848,0.06277129921991409,0.0046222169041531536,0.9175257731958766,0.0,0.0,0.6142857142857143,1.0000000000000002,0.040172688025448766,0.7654522092173394,0.2048192775717811,0.7624138415550185,-3.001168098
